date,year,borough,unit_type,monthly_rent,vacancy_rate
2025-09-02,2025,Verdun,Studio,926.0,0.0476
2025-10-27,2025,Verdun,1BR,1374.0,0.0251
2025-12-28,2025,Verdun,1BR,1476.0,0.01
2025-08-05,2025,Verdun,1BR,1342.0,0.0163
2025-02-07,2025,Verdun,1BR,1338.0,0.0227
2025-03-06,2025,Verdun,1BR,1486.0,0.0327
2025-07-08,2025,Verdun,1BR,1256.0,0.0214
2025-05-15,2025,Verdun,1BR,1313.0,0.0528
2025-10-07,2025,Verdun,1BR,1334.0,0.0151
2025-01-15,2025,Verdun,1BR,1401.0,0.0534
2025-11-21,2025,Verdun,1BR,1480.0,0.0178
2025-11-03,2025,Verdun,1BR,1345.0,0.0281
2025-12-07,2025,Verdun,1BR,1186.0,0.029
2025-07-08,2025,Verdun,1BR,1393.0,0.0136
2025-05-23,2025,Verdun,1BR,1429.0,0.0205
2025-07-17,2025,Verdun,1BR,1585.0,0.0292
2025-03-01,2025,Verdun,1BR,1469.0,0.0489
2025-12-07,2025,Verdun,1BR,1505.0,0.0453
2025-03-25,2025,Verdun,1BR,1502.0,0.0257
2025-04-14,2025,Verdun,1BR,1322.0,0.0271
2025-06-15,2025,Verdun,1BR,1207.0,0.0189
2025-01-02,2025,Verdun,1BR,1566.0,0.0214
2025-09-29,2025,Verdun,1BR,1531.0,0.0169
2025-12-17,2025,Verdun,1BR,1428.0,0.035
2025-04-16,2025,Verdun,1BR,1226.0,0.0379
2025-10-16,2025,Verdun,1BR,1378.0,0.0417
2025-10-28,2025,Verdun,1BR,1320.0,0.0221
2025-05-01,2025,Verdun,1BR,1359.0,0.0356
2025-01-24,2025,Verdun,1BR,1436.0,0.0343
2025-11-20,2025,Verdun,1BR,1401.0,0.0211
2025-04-30,2025,Verdun,1BR,1372.0,0.0354
2025-06-11,2025,Verdun,1BR,1304.0,0.0365
2025-05-04,2025,Verdun,1BR,1365.0,0.0303
2025-09-03,2025,Verdun,1BR,1419.0,0.0355
2025-07-26,2025,Verdun,1BR,1372.0,0.0256
2025-01-05,2025,Verdun,1BR,1354.0,0.0191
2025-01-12,2025,Verdun,1BR,1320.0,0.0379
2025-10-07,2025,Verdun,1BR,1488.0,0.0284
2025-12-11,2025,Verdun,1BR,1139.0,0.0462
2025-10-28,2025,Verdun,1BR,1334.0,0.0339
2025-07-13,2025,Verdun,1BR,1449.0,0.041
2025-08-30,2025,Verdun,2BR,1771.0,0.021
2025-10-25,2025,Verdun,2BR,1755.0,0.0366
2025-12-31,2025,Verdun,2BR,1868.0,0.0516
2025-02-27,2025,Verdun,2BR,1765.0,0.0301
2025-09-03,2025,Verdun,2BR,1464.0,0.026
2025-10-03,2025,Verdun,2BR,1502.0,0.042
2025-11-17,2025,Verdun,2BR,1623.0,0.0474
2025-04-26,2025,Verdun,2BR,1830.0,0.01
2025-02-13,2025,Verdun,2BR,1820.0,0.0301
2025-06-06,2025,Verdun,2BR,1829.0,0.0336
2025-11-16,2025,Verdun,2BR,1836.0,0.0166
2025-05-03,2025,Verdun,2BR,1928.0,0.0263
2025-11-29,2025,Verdun,2BR,1613.0,0.0419
2025-05-04,2025,Verdun,2BR,1732.0,0.0371
2025-09-05,2025,Verdun,2BR,1582.0,0.043
2025-09-16,2025,Verdun,2BR,1710.0,0.0298
2025-12-16,2025,Verdun,2BR,1760.0,0.0399
2025-12-02,2025,Verdun,2BR,1837.0,0.0439
2025-05-08,2025,Verdun,2BR,1647.0,0.0347
2025-12-10,2025,Verdun,2BR,1861.0,0.0259
2025-05-05,2025,Verdun,2BR,1741.0,0.0331
2025-11-02,2025,Verdun,2BR,1845.0,0.0341
2025-05-02,2025,Verdun,2BR,1669.0,0.0345
2025-05-26,2025,Verdun,2BR,1609.0,0.0129
2025-06-22,2025,Verdun,2BR,1883.0,0.031
2025-02-01,2025,Verdun,2BR,1827.0,0.0196
2025-06-06,2025,Verdun,2BR,1758.0,0.0333
2025-12-20,2025,Verdun,2BR,1952.0,0.0273
2025-10-12,2025,Verdun,2BR,1880.0,0.0271
2025-11-02,2025,Verdun,2BR,1761.0,0.0354
2025-09-19,2025,Verdun,2BR,1633.0,0.0297
2025-07-11,2025,Verdun,2BR,1753.0,0.0303
2025-09-17,2025,Verdun,2BR,2069.0,0.0367
2025-08-27,2025,Verdun,2BR,1744.0,0.0302
2025-08-08,2025,Verdun,2BR,1359.0,0.0264
2025-10-27,2025,Verdun,2BR,1592.0,0.0156
2025-01-20,2025,Verdun,2BR,1796.0,0.0234
2025-03-27,2025,Verdun,2BR,2047.0,0.0402
2025-06-30,2025,Verdun,2BR,1928.0,0.019
2025-08-26,2025,Verdun,2BR,1691.0,0.0382
2025-12-28,2025,Verdun,3BR,2142.0,0.0162
2025-09-26,2025,Verdun,3BR,1882.0,0.0243
2025-10-20,2025,Verdun,3BR,2073.0,0.0301
2025-01-12,2025,Verdun,3BR,2241.0,0.0428
2025-08-18,2025,Verdun,3BR,2264.0,0.0379
2025-03-04,2025,Verdun,3BR,2343.0,0.0473
2025-06-24,2025,Verdun,3BR,2080.0,0.0362
2025-06-05,2025,Verdun,3BR,2126.0,0.0235
2025-05-07,2025,Verdun,3BR,2056.0,0.0289
2025-05-26,2025,Verdun,3BR,2564.0,0.0287
2025-09-09,2025,Verdun,3BR,2581.0,0.0306
2025-06-20,2025,Verdun,3BR,2215.0,0.0251
2025-11-21,2025,Verdun,3BR,1920.0,0.0447
2025-01-15,2025,Verdun,3BR,2021.0,0.0249
2025-05-30,2025,Verdun,3BR,2265.0,0.0387
2025-05-22,2025,Verdun,3BR,2213.0,0.0358
2025-06-22,2025,Verdun,3BR,2095.0,0.0442
2025-11-02,2025,Verdun,3BR,2245.0,0.0359
2025-08-12,2025,Verdun,3BR,1908.0,0.0499
2025-01-27,2025,Verdun,3BR,2236.0,0.0346
2025-01-11,2025,Verdun,3BR,2132.0,0.0266
2025-09-21,2025,Verdun,3BR,2390.0,0.0496
2025-04-12,2025,Verdun,3BR,2242.0,0.01
2025-12-31,2025,Verdun,3BR,2367.0,0.01
2025-08-16,2025,Verdun,3BR,2327.0,0.049
2025-11-24,2025,Verdun,3BR,2329.0,0.0312
2025-01-09,2025,Verdun,3BR,2164.0,0.0559
2025-01-23,2025,Verdun,3BR,2128.0,0.0191
2025-04-11,2025,Verdun,3BR,2131.0,0.0221
2025-07-03,2025,Verdun,3BR,1953.0,0.0268
2025-08-20,2025,Verdun,3BR,2117.0,0.0292
2025-11-07,2025,Verdun,3BR,2010.0,0.0369
2025-10-20,2025,Verdun,3BR,2141.0,0.0216
2025-12-08,2025,Verdun,3BR,2364.0,0.0273
2025-02-14,2025,Verdun,3BR,2434.0,0.0429
2025-02-22,2025,Verdun,3BR,2032.0,0.0379
2025-04-29,2025,Verdun,3BR,1907.0,0.0314
2025-04-25,2025,Verdun,3BR,2042.0,0.0339
2025-04-07,2025,Verdun,3BR,2582.0,0.0335
2025-08-03,2025,Verdun,3BR,2021.0,0.0263
2025-04-17,2025,Verdun,4BR+,2208.0,0.0412
2025-12-15,2025,Verdun,4BR+,2539.0,0.0325
2025-04-11,2025,Verdun,4BR+,2897.0,0.0301
2025-08-18,2025,Verdun,4BR+,2377.0,0.0495
2025-10-19,2025,Verdun,4BR+,2651.0,0.0229
2025-04-06,2025,Verdun,4BR+,2522.0,0.0241
2025-03-28,2025,Verdun,4BR+,2425.0,0.0279
2025-08-15,2025,Verdun,4BR+,2551.0,0.0342
2025-03-17,2025,Verdun,4BR+,2430.0,0.0279
2025-12-28,2025,Verdun,4BR+,2658.0,0.0225
2025-05-24,2025,Verdun,4BR+,2531.0,0.0316
2025-03-15,2025,Verdun,4BR+,2665.0,0.0193
2025-11-14,2025,Verdun,4BR+,2731.0,0.0345
2025-12-19,2025,Verdun,4BR+,2802.0,0.0308
2025-07-09,2025,Verdun,4BR+,2942.0,0.0261
2025-04-25,2025,Verdun,4BR+,3301.0,0.012
2025-10-13,2025,Verdun,4BR+,2631.0,0.0177
2025-05-21,2025,Verdun,4BR+,2247.0,0.0465
2025-02-06,2025,Verdun,4BR+,2646.0,0.0267
2025-08-10,2025,Verdun,4BR+,2860.0,0.01
2025-03-11,2025,Verdun,4BR+,2595.0,0.026
2025-03-11,2025,Verdun,4BR+,2559.0,0.0324
2025-12-24,2025,Verdun,4BR+,2105.0,0.0485
2025-12-19,2025,Verdun,4BR+,2503.0,0.0224
2025-09-16,2025,Verdun,4BR+,2478.0,0.0287
2025-01-30,2025,Verdun,4BR+,2899.0,0.0286
2025-01-30,2025,Verdun,4BR+,2762.0,0.037
2025-05-17,2025,Verdun,4BR+,2705.0,0.0357
2025-09-08,2025,Verdun,4BR+,2455.0,0.0254
2025-02-28,2025,Verdun,4BR+,2776.0,0.0225
2025-01-13,2025,Verdun,4BR+,2789.0,0.0356
2025-12-06,2025,Verdun,4BR+,2714.0,0.0317
2025-09-21,2025,Verdun,4BR+,2713.0,0.0214
2025-12-12,2025,Verdun,4BR+,2659.0,0.0358
2025-10-22,2025,Verdun,4BR+,2901.0,0.0217
2025-05-19,2025,Verdun,4BR+,2768.0,0.0394
2025-11-01,2025,Verdun,4BR+,2828.0,0.0455
2025-07-05,2025,Verdun,4BR+,2770.0,0.0418
2025-06-08,2025,Verdun,4BR+,2578.0,0.0361
2025-07-11,2025,Verdun,4BR+,2805.0,0.0265
2025-02-08,2025,Côte-des-Neiges,Studio,913.0,0.0316
2025-09-27,2025,Côte-des-Neiges,Studio,1115.0,0.0409
2025-12-31,2025,Côte-des-Neiges,Studio,842.0,0.0202
2025-03-18,2025,Côte-des-Neiges,Studio,953.0,0.0282
2025-07-21,2025,Côte-des-Neiges,Studio,971.0,0.0304
2025-01-22,2025,Côte-des-Neiges,Studio,1022.0,0.0306
2025-10-25,2025,Côte-des-Neiges,Studio,967.0,0.033
2025-02-11,2025,Côte-des-Neiges,Studio,876.0,0.0243
2025-10-16,2025,Côte-des-Neiges,Studio,981.0,0.0386
2025-11-30,2025,Côte-des-Neiges,Studio,1021.0,0.0305
2025-07-23,2025,Côte-des-Neiges,Studio,927.0,0.0289
2025-06-22,2025,Côte-des-Neiges,Studio,973.0,0.0266
2025-10-09,2025,Côte-des-Neiges,Studio,998.0,0.0443
2025-11-17,2025,Côte-des-Neiges,Studio,945.0,0.0294
2025-06-17,2025,Côte-des-Neiges,Studio,887.0,0.0361
2025-01-12,2025,Côte-des-Neiges,Studio,896.0,0.0387
2025-08-29,2025,Côte-des-Neiges,Studio,948.0,0.0135
2025-09-17,2025,Côte-des-Neiges,Studio,859.0,0.028
2025-12-06,2025,Côte-des-Neiges,Studio,933.0,0.027
2025-07-07,2025,Côte-des-Neiges,Studio,1006.0,0.0342
2025-03-14,2025,Côte-des-Neiges,Studio,808.0,0.0382
2025-06-16,2025,Côte-des-Neiges,Studio,1005.0,0.0208
2025-05-27,2025,Côte-des-Neiges,Studio,978.0,0.0351
2025-11-01,2025,Côte-des-Neiges,Studio,927.0,0.0312
2025-11-07,2025,Côte-des-Neiges,Studio,889.0,0.0248
2025-03-08,2025,Côte-des-Neiges,Studio,876.0,0.0327
2025-01-22,2025,Côte-des-Neiges,Studio,995.0,0.0413
2025-04-20,2025,Côte-des-Neiges,Studio,962.0,0.0197
2025-06-28,2025,Côte-des-Neiges,Studio,1111.0,0.0286
2025-03-27,2025,Côte-des-Neiges,Studio,1031.0,0.0491
2025-05-16,2025,Côte-des-Neiges,Studio,871.0,0.0518
2025-01-31,2025,Côte-des-Neiges,Studio,942.0,0.0176
2025-08-07,2025,Côte-des-Neiges,Studio,1007.0,0.0463
2025-09-17,2025,Côte-des-Neiges,Studio,1016.0,0.0354
2025-09-03,2025,Côte-des-Neiges,Studio,877.0,0.0302
2025-01-01,2025,Côte-des-Neiges,Studio,1037.0,0.0259
2025-04-05,2025,Côte-des-Neiges,Studio,1013.0,0.0446
2025-09-19,2025,Côte-des-Neiges,Studio,954.0,0.038
2025-04-06,2025,Côte-des-Neiges,Studio,956.0,0.0365
2025-04-15,2025,Côte-des-Neiges,Studio,970.0,0.0244
2025-08-24,2025,Côte-des-Neiges,1BR,1328.0,0.0416
2025-07-14,2025,Côte-des-Neiges,1BR,1329.0,0.0383
2025-01-25,2025,Côte-des-Neiges,1BR,1284.0,0.0384
2025-12-24,2025,Côte-des-Neiges,1BR,1272.0,0.0374
2025-04-23,2025,Côte-des-Neiges,1BR,1434.0,0.038
2025-08-19,2025,Côte-des-Neiges,1BR,1308.0,0.0291
2025-03-05,2025,Côte-des-Neiges,1BR,1441.0,0.0343
2025-04-04,2025,Côte-des-Neiges,1BR,1308.0,0.0545
2025-06-06,2025,Côte-des-Neiges,1BR,1328.0,0.0276
2025-04-10,2025,Côte-des-Neiges,1BR,1259.0,0.0202
2025-08-21,2025,Côte-des-Neiges,1BR,1214.0,0.0345
2025-01-12,2025,Côte-des-Neiges,1BR,1178.0,0.027
2025-05-21,2025,Côte-des-Neiges,1BR,1462.0,0.0357
2025-05-17,2025,Côte-des-Neiges,1BR,1357.0,0.0328
2025-09-24,2025,Côte-des-Neiges,1BR,1261.0,0.0471
2025-06-21,2025,Côte-des-Neiges,1BR,1302.0,0.0357
2025-04-03,2025,Côte-des-Neiges,1BR,1487.0,0.0327
2025-07-30,2025,Côte-des-Neiges,1BR,1534.0,0.032
2025-09-04,2025,Côte-des-Neiges,1BR,1193.0,0.0279
2025-08-22,2025,Côte-des-Neiges,1BR,1115.0,0.0516
2025-11-04,2025,Côte-des-Neiges,1BR,1093.0,0.0322
2025-05-03,2025,Côte-des-Neiges,1BR,1103.0,0.0195
2025-11-16,2025,Côte-des-Neiges,1BR,1394.0,0.0377
2025-03-23,2025,Côte-des-Neiges,1BR,1336.0,0.0405
2025-05-11,2025,Côte-des-Neiges,1BR,1157.0,0.0255
2025-08-09,2025,Côte-des-Neiges,1BR,1398.0,0.0305
2025-07-11,2025,Côte-des-Neiges,1BR,1433.0,0.0325
2025-08-24,2025,Côte-des-Neiges,1BR,1455.0,0.032
2025-03-09,2025,Côte-des-Neiges,1BR,1240.0,0.0346
2025-04-02,2025,Côte-des-Neiges,1BR,1389.0,0.0306
2025-08-14,2025,Côte-des-Neiges,1BR,1146.0,0.0279
2025-03-29,2025,Côte-des-Neiges,1BR,1174.0,0.0206
2025-09-06,2025,Côte-des-Neiges,1BR,1236.0,0.042
2025-11-05,2025,Côte-des-Neiges,1BR,1235.0,0.031
2025-11-09,2025,Côte-des-Neiges,1BR,1185.0,0.0395
2025-11-05,2025,Côte-des-Neiges,1BR,1309.0,0.016
2025-06-12,2025,Côte-des-Neiges,1BR,1219.0,0.0363
2025-11-10,2025,Côte-des-Neiges,1BR,1507.0,0.0217
2025-12-17,2025,Côte-des-Neiges,1BR,1236.0,0.041
2025-03-10,2025,Côte-des-Neiges,1BR,1721.0,0.0166
2025-08-25,2025,Côte-des-Neiges,2BR,1693.0,0.0266
2025-03-19,2025,Côte-des-Neiges,2BR,1660.0,0.0337
2025-11-10,2025,Côte-des-Neiges,2BR,1634.0,0.0436
2025-11-01,2025,Côte-des-Neiges,2BR,1807.0,0.0501
2025-04-10,2025,Côte-des-Neiges,2BR,1654.0,0.0375
2025-03-30,2025,Côte-des-Neiges,2BR,1531.0,0.0445
2025-11-20,2025,Côte-des-Neiges,2BR,1545.0,0.0167
2025-03-13,2025,Côte-des-Neiges,2BR,1577.0,0.0394
2025-11-26,2025,Côte-des-Neiges,2BR,1549.0,0.0367
2025-11-05,2025,Côte-des-Neiges,2BR,1559.0,0.0181
2025-06-20,2025,Côte-des-Neiges,2BR,1532.0,0.0339
2025-08-12,2025,Côte-des-Neiges,2BR,1426.0,0.0408
2025-09-02,2025,Côte-des-Neiges,2BR,1799.0,0.0393
2025-10-02,2025,Côte-des-Neiges,2BR,1635.0,0.0309
2025-11-14,2025,Côte-des-Neiges,2BR,1577.0,0.0244
2025-02-23,2025,Côte-des-Neiges,2BR,1369.0,0.0297
2025-07-28,2025,Côte-des-Neiges,2BR,1688.0,0.0439
2025-12-21,2025,Côte-des-Neiges,2BR,1671.0,0.0246
2025-11-03,2025,Côte-des-Neiges,2BR,1628.0,0.028
2025-04-07,2025,Côte-des-Neiges,2BR,1614.0,0.016
2025-04-02,2025,Côte-des-Neiges,2BR,1487.0,0.0363
2025-12-26,2025,Côte-des-Neiges,2BR,1638.0,0.0321
2025-05-26,2025,Côte-des-Neiges,2BR,1779.0,0.0316
2025-02-28,2025,Côte-des-Neiges,2BR,1460.0,0.0238
2025-02-24,2025,Côte-des-Neiges,2BR,1588.0,0.0536
2025-06-29,2025,Côte-des-Neiges,2BR,1696.0,0.0311
2025-05-26,2025,Côte-des-Neiges,2BR,1544.0,0.0265
2025-05-25,2025,Côte-des-Neiges,2BR,1603.0,0.0361
2025-03-22,2025,Côte-des-Neiges,2BR,1610.0,0.0267
2025-12-31,2025,Côte-des-Neiges,2BR,1746.0,0.0411
2025-01-06,2025,Côte-des-Neiges,2BR,1572.0,0.0359
2025-03-15,2025,Côte-des-Neiges,2BR,1399.0,0.0443
2025-07-02,2025,Côte-des-Neiges,2BR,1748.0,0.0177
2025-09-05,2025,Côte-des-Neiges,2BR,1365.0,0.0328
2025-05-30,2025,Côte-des-Neiges,2BR,1729.0,0.0279
2025-10-29,2025,Côte-des-Neiges,2BR,1772.0,0.0584
2025-05-03,2025,Côte-des-Neiges,2BR,1597.0,0.0371
2025-06-23,2025,Côte-des-Neiges,2BR,1569.0,0.0288
2025-11-13,2025,Côte-des-Neiges,2BR,1485.0,0.0301
2025-06-13,2025,Côte-des-Neiges,2BR,1525.0,0.0326
2025-08-06,2025,Côte-des-Neiges,3BR,2245.0,0.0301
2025-08-22,2025,Côte-des-Neiges,3BR,2151.0,0.0356
2025-07-16,2025,Côte-des-Neiges,3BR,1946.0,0.0212
2025-11-05,2025,Côte-des-Neiges,3BR,2073.0,0.0388
2025-05-10,2025,Côte-des-Neiges,3BR,2093.0,0.0285
2025-10-11,2025,Côte-des-Neiges,3BR,2034.0,0.0364
2025-03-17,2025,Côte-des-Neiges,3BR,1913.0,0.0323
2025-06-06,2025,Côte-des-Neiges,3BR,1655.0,0.0193
2025-06-10,2025,Côte-des-Neiges,3BR,2260.0,0.023
2025-10-26,2025,Côte-des-Neiges,3BR,2065.0,0.0381
2025-08-26,2025,Côte-des-Neiges,3BR,1985.0,0.0428
2025-01-01,2025,Côte-des-Neiges,3BR,2126.0,0.0251
2025-05-12,2025,Côte-des-Neiges,3BR,2109.0,0.0379
2025-04-21,2025,Côte-des-Neiges,3BR,1993.0,0.0337
2025-08-03,2025,Côte-des-Neiges,3BR,1974.0,0.0347
2025-04-15,2025,Côte-des-Neiges,3BR,2053.0,0.0301
2025-12-05,2025,Côte-des-Neiges,3BR,1759.0,0.0215
2025-07-24,2025,Côte-des-Neiges,3BR,1866.0,0.0243
2025-06-08,2025,Côte-des-Neiges,3BR,1905.0,0.0261
2025-06-09,2025,Côte-des-Neiges,3BR,2216.0,0.0103
2025-01-25,2025,Côte-des-Neiges,3BR,2372.0,0.0365
2025-09-05,2025,Côte-des-Neiges,3BR,2027.0,0.0311
2025-02-25,2025,Côte-des-Neiges,3BR,2079.0,0.0538
2025-03-07,2025,Côte-des-Neiges,3BR,1983.0,0.0542
2025-08-30,2025,Côte-des-Neiges,3BR,2057.0,0.0376
2025-11-27,2025,Côte-des-Neiges,3BR,1877.0,0.0199
2025-09-19,2025,Côte-des-Neiges,3BR,2058.0,0.0163
2025-05-28,2025,Côte-des-Neiges,3BR,1911.0,0.0188
2025-07-03,2025,Côte-des-Neiges,3BR,2087.0,0.0318
2025-12-06,2025,Côte-des-Neiges,3BR,2096.0,0.0365
2025-06-05,2025,Côte-des-Neiges,3BR,2208.0,0.0344
2025-02-13,2025,Côte-des-Neiges,3BR,2017.0,0.0324
2025-08-21,2025,Côte-des-Neiges,3BR,2284.0,0.0394
2025-04-26,2025,Côte-des-Neiges,3BR,1999.0,0.0221
2025-09-24,2025,Côte-des-Neiges,3BR,2276.0,0.0428
2025-11-13,2025,Côte-des-Neiges,3BR,2064.0,0.0385
2025-10-14,2025,Côte-des-Neiges,3BR,1917.0,0.0418
2025-12-17,2025,Côte-des-Neiges,3BR,1985.0,0.0238
2025-07-22,2025,Côte-des-Neiges,3BR,1832.0,0.037
2025-02-17,2025,Côte-des-Neiges,3BR,2223.0,0.0111
2025-10-02,2025,Côte-des-Neiges,4BR+,2614.0,0.0287
2025-02-02,2025,Côte-des-Neiges,4BR+,2540.0,0.0159
2025-01-11,2025,Côte-des-Neiges,4BR+,2282.0,0.0296
2025-04-01,2025,Côte-des-Neiges,4BR+,2169.0,0.0314
2025-03-20,2025,Côte-des-Neiges,4BR+,2234.0,0.0366
2025-04-16,2025,Côte-des-Neiges,4BR+,1972.0,0.0357
2025-06-17,2025,Côte-des-Neiges,4BR+,2870.0,0.0282
2025-02-01,2025,Côte-des-Neiges,4BR+,2455.0,0.0334
2025-11-28,2025,Côte-des-Neiges,4BR+,2419.0,0.03
2025-02-16,2025,Côte-des-Neiges,4BR+,1988.0,0.0273
2025-07-04,2025,Côte-des-Neiges,4BR+,2682.0,0.0208
2025-03-18,2025,Côte-des-Neiges,4BR+,2439.0,0.0251
2025-08-31,2025,Côte-des-Neiges,4BR+,2738.0,0.032
2025-11-16,2025,Côte-des-Neiges,4BR+,2483.0,0.0326
2025-11-21,2025,Côte-des-Neiges,4BR+,1947.0,0.032
2025-08-22,2025,Côte-des-Neiges,4BR+,2459.0,0.0268
2025-05-30,2025,Côte-des-Neiges,4BR+,2682.0,0.0424
2025-10-18,2025,Côte-des-Neiges,4BR+,2381.0,0.0238
2025-10-23,2025,Côte-des-Neiges,4BR+,2767.0,0.0316
2025-04-04,2025,Côte-des-Neiges,4BR+,2473.0,0.0432
2025-04-20,2025,Côte-des-Neiges,4BR+,2465.0,0.0309
2025-03-21,2025,Côte-des-Neiges,4BR+,2552.0,0.0373
2025-07-30,2025,Côte-des-Neiges,4BR+,2478.0,0.0234
2025-05-11,2025,Côte-des-Neiges,4BR+,2433.0,0.0398
2025-08-26,2025,Côte-des-Neiges,4BR+,2722.0,0.0281
2025-10-17,2025,Côte-des-Neiges,4BR+,2343.0,0.0507
2025-03-13,2025,Côte-des-Neiges,4BR+,2627.0,0.0377
2025-05-27,2025,Côte-des-Neiges,4BR+,2594.0,0.0265
2025-12-15,2025,Côte-des-Neiges,4BR+,2086.0,0.0366
2025-03-19,2025,Côte-des-Neiges,4BR+,2384.0,0.0255
2025-07-15,2025,Côte-des-Neiges,4BR+,2230.0,0.035
2025-07-21,2025,Côte-des-Neiges,4BR+,2531.0,0.0389
2025-12-02,2025,Côte-des-Neiges,4BR+,2538.0,0.0318
2025-03-27,2025,Côte-des-Neiges,4BR+,2607.0,0.0231
2025-06-10,2025,Côte-des-Neiges,4BR+,2444.0,0.0102
2025-02-10,2025,Côte-des-Neiges,4BR+,2230.0,0.0498
2025-07-02,2025,Côte-des-Neiges,4BR+,2577.0,0.0401
2025-08-13,2025,Côte-des-Neiges,4BR+,2741.0,0.0224
2025-03-26,2025,Côte-des-Neiges,4BR+,2556.0,0.0177
2025-12-13,2025,Côte-des-Neiges,4BR+,2734.0,0.0393
2025-12-16,2025,Saint-Laurent,Studio,994.0,0.0295
2025-10-13,2025,Saint-Laurent,Studio,998.0,0.0329
2025-09-15,2025,Saint-Laurent,Studio,959.0,0.0384
2025-07-13,2025,Saint-Laurent,Studio,1041.0,0.01
2025-01-18,2025,Saint-Laurent,Studio,803.0,0.0144
2025-03-10,2025,Saint-Laurent,Studio,884.0,0.0294
2025-07-02,2025,Saint-Laurent,Studio,957.0,0.0533
2025-08-14,2025,Saint-Laurent,Studio,880.0,0.0312
2025-11-05,2025,Saint-Laurent,Studio,912.0,0.0324
2025-07-18,2025,Saint-Laurent,Studio,1005.0,0.0306
2025-03-23,2025,Saint-Laurent,Studio,864.0,0.0497
2025-10-30,2025,Saint-Laurent,Studio,965.0,0.0244
2025-03-04,2025,Saint-Laurent,Studio,927.0,0.0284
2025-04-27,2025,Saint-Laurent,Studio,1077.0,0.022
2025-03-28,2025,Saint-Laurent,Studio,905.0,0.0325
2025-06-15,2025,Saint-Laurent,Studio,806.0,0.0336
2025-03-12,2025,Saint-Laurent,Studio,994.0,0.0369
2025-01-25,2025,Saint-Laurent,Studio,976.0,0.0469
2025-07-22,2025,Saint-Laurent,Studio,1121.0,0.021
2025-02-26,2025,Saint-Laurent,Studio,1099.0,0.0372
2025-10-11,2025,Saint-Laurent,Studio,850.0,0.0397
2025-02-14,2025,Saint-Laurent,Studio,970.0,0.0275
2025-12-24,2025,Saint-Laurent,Studio,897.0,0.0425
2025-10-25,2025,Saint-Laurent,Studio,973.0,0.0229
2025-11-09,2025,Saint-Laurent,Studio,910.0,0.0263
2025-01-21,2025,Saint-Laurent,Studio,1007.0,0.0383
2025-04-07,2025,Saint-Laurent,Studio,1035.0,0.0153
2025-01-10,2025,Saint-Laurent,Studio,927.0,0.0302
2025-10-13,2025,Saint-Laurent,Studio,886.0,0.0444
2025-07-27,2025,Saint-Laurent,Studio,874.0,0.0527
2025-12-06,2025,Saint-Laurent,Studio,886.0,0.0335
2025-12-23,2025,Saint-Laurent,Studio,926.0,0.0273
2025-03-16,2025,Saint-Laurent,Studio,1080.0,0.0382
2025-08-31,2025,Saint-Laurent,Studio,1018.0,0.0324
2025-08-16,2025,Saint-Laurent,Studio,921.0,0.0322
2025-02-25,2025,Saint-Laurent,Studio,928.0,0.0262
2025-08-16,2025,Saint-Laurent,Studio,812.0,0.0415
2025-04-13,2025,Saint-Laurent,Studio,880.0,0.0297
2025-07-28,2025,Saint-Laurent,Studio,861.0,0.053
2025-11-26,2025,Saint-Laurent,Studio,907.0,0.0425
2025-06-07,2025,Saint-Laurent,1BR,1210.0,0.0269
2025-11-05,2025,Saint-Laurent,1BR,1433.0,0.0423
2025-07-17,2025,Saint-Laurent,1BR,1256.0,0.027
2025-03-16,2025,Saint-Laurent,1BR,1159.0,0.0199
2025-11-03,2025,Saint-Laurent,1BR,1375.0,0.0468
2025-12-01,2025,Saint-Laurent,1BR,1440.0,0.0304
2025-07-08,2025,Saint-Laurent,1BR,1474.0,0.0244
2025-12-09,2025,Saint-Laurent,1BR,1384.0,0.0416
2025-09-12,2025,Saint-Laurent,1BR,1351.0,0.0171
2025-10-13,2025,Saint-Laurent,1BR,1280.0,0.0358
2025-04-04,2025,Saint-Laurent,1BR,1340.0,0.0247
2025-05-20,2025,Saint-Laurent,1BR,1286.0,0.0371
2025-05-21,2025,Saint-Laurent,1BR,1342.0,0.0249
2025-10-17,2025,Saint-Laurent,1BR,1294.0,0.0417
2025-04-16,2025,Saint-Laurent,1BR,1369.0,0.034
2025-11-18,2025,Saint-Laurent,1BR,1281.0,0.0344
2025-04-18,2025,Saint-Laurent,1BR,1115.0,0.0217
2025-03-19,2025,Saint-Laurent,1BR,1200.0,0.0335
2025-07-28,2025,Saint-Laurent,1BR,1184.0,0.0361
2025-01-21,2025,Saint-Laurent,1BR,1324.0,0.0296
2025-04-03,2025,Saint-Laurent,1BR,1159.0,0.0255
2025-09-09,2025,Saint-Laurent,1BR,1251.0,0.0214
2025-09-30,2025,Saint-Laurent,1BR,1355.0,0.0311
2025-06-17,2025,Saint-Laurent,1BR,1238.0,0.0286
2025-10-15,2025,Saint-Laurent,1BR,1308.0,0.0487
2025-10-03,2025,Saint-Laurent,1BR,1171.0,0.0143
2025-01-11,2025,Saint-Laurent,1BR,1236.0,0.0357
2025-07-23,2025,Saint-Laurent,1BR,1497.0,0.0195
2025-06-19,2025,Saint-Laurent,1BR,1267.0,0.0367
2025-11-02,2025,Saint-Laurent,1BR,1101.0,0.0242
