date,year,borough,property_type,sale_price,days_on_market
2024-10-08,2024,Le Sud-Ouest,Single-Family,581000.0,46
2024-05-28,2024,Le Sud-Ouest,Single-Family,731000.0,64
2024-10-04,2024,Le Sud-Ouest,Single-Family,668000.0,35
2024-05-29,2024,Le Sud-Ouest,Single-Family,675000.0,40
2024-02-27,2024,Le Sud-Ouest,Triplex,973000.0,15
2024-03-18,2024,Le Sud-Ouest,Triplex,876000.0,40
2024-06-01,2024,Le Sud-Ouest,Triplex,924000.0,28
2024-08-29,2024,Le Sud-Ouest,Triplex,852000.0,65
2024-03-07,2024,Le Sud-Ouest,Triplex,1133000.0,35
2024-10-11,2024,Le Sud-Ouest,Triplex,898000.0,50
2024-03-15,2024,Le Sud-Ouest,Triplex,1021000.0,53
2024-11-02,2024,Le Sud-Ouest,Triplex,903000.0,20
2024-02-27,2024,Le Sud-Ouest,Triplex,938000.0,30
2024-08-30,2024,Le Sud-Ouest,Triplex,824000.0,46
2024-10-18,2024,Le Sud-Ouest,Triplex,912000.0,61
2024-12-21,2024,Le Sud-Ouest,Triplex,911000.0,31
2024-12-25,2024,Le Sud-Ouest,Triplex,963000.0,59
2024-06-23,2024,Le Sud-Ouest,Triplex,946000.0,28
2024-06-02,2024,Le Sud-Ouest,Triplex,990000.0,16
2024-04-01,2024,Le Sud-Ouest,Triplex,1020000.0,31
2024-01-15,2024,Le Sud-Ouest,Triplex,1028000.0,40
2024-08-08,2024,Le Sud-Ouest,Triplex,920000.0,49
2024-10-29,2024,Le Sud-Ouest,Triplex,982000.0,58
2024-11-30,2024,Le Sud-Ouest,Triplex,1099000.0,55
2024-07-22,2024,Ahuntsic,Condo,467000.0,63
2024-07-26,2024,Ahuntsic,Condo,435000.0,50
2024-01-11,2024,Ahuntsic,Condo,349000.0,50
2024-09-05,2024,Ahuntsic,Condo,385000.0,59
2024-05-22,2024,Ahuntsic,Condo,411000.0,36
2024-01-20,2024,Ahuntsic,Condo,463000.0,37
2024-12-11,2024,Ahuntsic,Condo,378000.0,47
2024-02-20,2024,Ahuntsic,Condo,475000.0,44
2024-01-23,2024,Ahuntsic,Condo,501000.0,31
2024-06-10,2024,Ahuntsic,Condo,341000.0,29
2024-01-03,2024,Ahuntsic,Condo,433000.0,37
2024-02-23,2024,Ahuntsic,Condo,407000.0,59
2024-06-23,2024,Ahuntsic,Condo,433000.0,24
2024-01-13,2024,Ahuntsic,Condo,546000.0,68
2024-06-14,2024,Ahuntsic,Condo,392000.0,58
2024-02-12,2024,Ahuntsic,Condo,369000.0,33
2024-02-01,2024,Ahuntsic,Condo,418000.0,43
2024-07-23,2024,Ahuntsic,Condo,343000.0,60
2024-11-30,2024,Ahuntsic,Condo,349000.0,62
2024-04-30,2024,Ahuntsic,Condo,400000.0,41
2024-10-24,2024,Ahuntsic,Duplex,752000.0,43
2024-08-27,2024,Ahuntsic,Duplex,599000.0,34
2024-08-12,2024,Ahuntsic,Duplex,612000.0,36
2024-08-21,2024,Ahuntsic,Duplex,499000.0,46
2024-06-23,2024,Ahuntsic,Duplex,593000.0,58
2024-01-17,2024,Ahuntsic,Duplex,720000.0,27
2024-06-07,2024,Ahuntsic,Duplex,791000.0,42
2024-11-29,2024,Ahuntsic,Duplex,644000.0,59
2024-10-16,2024,Ahuntsic,Duplex,672000.0,47
2024-07-22,2024,Ahuntsic,Duplex,714000.0,30
2024-05-22,2024,Ahuntsic,Duplex,556000.0,52
2024-09-25,2024,Ahuntsic,Duplex,631000.0,6
2024-02-13,2024,Ahuntsic,Duplex,587000.0,34
2024-06-25,2024,Ahuntsic,Duplex,688000.0,54
2024-08-07,2024,Ahuntsic,Duplex,613000.0,59
2024-01-09,2024,Ahuntsic,Duplex,637000.0,30
2024-11-01,2024,Ahuntsic,Duplex,592000.0,37
2024-05-15,2024,Ahuntsic,Duplex,759000.0,59
2024-09-10,2024,Ahuntsic,Duplex,630000.0,59
2024-03-25,2024,Ahuntsic,Duplex,537000.0,76
2024-06-07,2024,Ahuntsic,Single-Family,730000.0,53
2024-02-15,2024,Ahuntsic,Single-Family,669000.0,54
2024-07-05,2024,Ahuntsic,Single-Family,483000.0,55
2024-06-28,2024,Ahuntsic,Single-Family,619000.0,65
2024-05-09,2024,Ahuntsic,Single-Family,592000.0,77
2024-06-08,2024,Ahuntsic,Single-Family,619000.0,59
2024-05-19,2024,Ahuntsic,Single-Family,591000.0,39
2024-07-22,2024,Ahuntsic,Single-Family,556000.0,43
2024-02-13,2024,Ahuntsic,Single-Family,537000.0,50
2024-03-01,2024,Ahuntsic,Single-Family,580000.0,48
2024-02-25,2024,Ahuntsic,Single-Family,581000.0,55
2024-07-22,2024,Ahuntsic,Single-Family,533000.0,31
2024-02-14,2024,Ahuntsic,Single-Family,515000.0,28
2024-12-05,2024,Ahuntsic,Single-Family,612000.0,37
2024-10-23,2024,Ahuntsic,Single-Family,523000.0,24
2024-12-19,2024,Ahuntsic,Single-Family,508000.0,37
2024-10-29,2024,Ahuntsic,Single-Family,603000.0,70
2024-01-12,2024,Ahuntsic,Single-Family,590000.0,74
2024-10-10,2024,Ahuntsic,Single-Family,601000.0,46
2024-07-20,2024,Ahuntsic,Single-Family,596000.0,61
2024-08-31,2024,Ahuntsic,Triplex,1070000.0,49
2024-02-01,2024,Ahuntsic,Triplex,900000.0,48
2024-07-16,2024,Ahuntsic,Triplex,697000.0,51
2024-11-28,2024,Ahuntsic,Triplex,923000.0,40
2024-10-07,2024,Ahuntsic,Triplex,873000.0,32
2024-05-16,2024,Ahuntsic,Triplex,913000.0,63
2024-04-18,2024,Ahuntsic,Triplex,796000.0,56
2024-09-11,2024,Ahuntsic,Triplex,784000.0,27
2024-03-29,2024,Ahuntsic,Triplex,968000.0,66
2024-04-23,2024,Ahuntsic,Triplex,796000.0,68
2024-11-07,2024,Ahuntsic,Triplex,942000.0,43
2024-10-30,2024,Ahuntsic,Triplex,960000.0,49
2024-04-11,2024,Ahuntsic,Triplex,876000.0,37
2024-09-18,2024,Ahuntsic,Triplex,906000.0,26
2024-12-01,2024,Ahuntsic,Triplex,918000.0,57
2024-12-01,2024,Ahuntsic,Triplex,829000.0,45
2024-01-11,2024,Ahuntsic,Triplex,1076000.0,55
2024-01-22,2024,Ahuntsic,Triplex,918000.0,76
2024-05-20,2024,Ahuntsic,Triplex,953000.0,41
2024-10-24,2024,Ahuntsic,Triplex,915000.0,54
2024-04-14,2024,Lachine,Condo,322000.0,55
2024-12-14,2024,Lachine,Condo,313000.0,38
2024-03-04,2024,Lachine,Condo,429000.0,23
2024-01-18,2024,Lachine,Condo,434000.0,21
2024-09-26,2024,Lachine,Condo,354000.0,62
2024-04-08,2024,Lachine,Condo,361000.0,47
2024-02-03,2024,Lachine,Condo,431000.0,45
2024-06-11,2024,Lachine,Condo,336000.0,58
2024-01-11,2024,Lachine,Condo,476000.0,59
2024-06-29,2024,Lachine,Condo,433000.0,61
2024-11-27,2024,Lachine,Condo,412000.0,27
2024-04-06,2024,Lachine,Condo,342000.0,38
2024-03-14,2024,Lachine,Condo,330000.0,36
2024-01-29,2024,Lachine,Condo,365000.0,51
2024-05-02,2024,Lachine,Condo,357000.0,43
2024-05-13,2024,Lachine,Condo,382000.0,86
2024-08-01,2024,Lachine,Condo,364000.0,55
2024-01-20,2024,Lachine,Condo,469000.0,67
2024-06-10,2024,Lachine,Condo,458000.0,44
2024-11-16,2024,Lachine,Condo,258000.0,36
2024-01-30,2024,Lachine,Duplex,657000.0,71
2024-08-12,2024,Lachine,Duplex,586000.0,63
2024-09-13,2024,Lachine,Duplex,563000.0,45
2024-12-05,2024,Lachine,Duplex,554000.0,46
2024-11-12,2024,Lachine,Duplex,596000.0,77
2024-05-16,2024,Lachine,Duplex,650000.0,78
2024-04-11,2024,Lachine,Duplex,533000.0,51
2024-10-26,2024,Lachine,Duplex,473000.0,50
2024-08-24,2024,Lachine,Duplex,481000.0,56
2024-11-19,2024,Lachine,Duplex,701000.0,50
2024-10-19,2024,Lachine,Duplex,734000.0,81
2024-05-06,2024,Lachine,Duplex,631000.0,28
2024-06-01,2024,Lachine,Duplex,631000.0,46
2024-08-06,2024,Lachine,Duplex,635000.0,36
2024-01-03,2024,Lachine,Duplex,685000.0,45
2024-10-18,2024,Lachine,Duplex,573000.0,31
2024-01-30,2024,Lachine,Duplex,635000.0,46
2024-12-22,2024,Lachine,Duplex,612000.0,62
2024-10-04,2024,Lachine,Duplex,669000.0,56
2024-12-21,2024,Lachine,Duplex,594000.0,42
2024-10-05,2024,Lachine,Single-Family,489000.0,53
2024-03-06,2024,Lachine,Single-Family,599000.0,30
2024-04-05,2024,Lachine,Single-Family,587000.0,75
2024-11-26,2024,Lachine,Single-Family,547000.0,28
2024-11-10,2024,Lachine,Single-Family,509000.0,41
2024-08-01,2024,Lachine,Single-Family,468000.0,50
2024-09-27,2024,Lachine,Single-Family,524000.0,27
2024-02-16,2024,Lachine,Single-Family,612000.0,58
2024-09-30,2024,Lachine,Single-Family,538000.0,44
2024-02-10,2024,Lachine,Single-Family,464000.0,40
2024-10-20,2024,Lachine,Single-Family,597000.0,53
2024-07-06,2024,Lachine,Single-Family,541000.0,62
2024-07-22,2024,Lachine,Single-Family,575000.0,58
2024-04-09,2024,Lachine,Single-Family,603000.0,38
2024-10-02,2024,Lachine,Single-Family,510000.0,59
2024-09-18,2024,Lachine,Single-Family,584000.0,91
2024-09-28,2024,Lachine,Single-Family,524000.0,27
2024-01-09,2024,Lachine,Single-Family,495000.0,18
2024-10-14,2024,Lachine,Single-Family,447000.0,28
2024-02-20,2024,Lachine,Single-Family,589000.0,27
2024-11-24,2024,Lachine,Triplex,796000.0,40
2024-03-24,2024,Lachine,Triplex,769000.0,40
2024-06-08,2024,Lachine,Triplex,721000.0,30
2024-05-04,2024,Lachine,Triplex,781000.0,66
2024-04-11,2024,Lachine,Triplex,671000.0,69
2024-02-04,2024,Lachine,Triplex,942000.0,24
2024-04-15,2024,Lachine,Triplex,685000.0,59
2024-12-19,2024,Lachine,Triplex,916000.0,47
2024-12-05,2024,Lachine,Triplex,919000.0,23
2024-10-19,2024,Lachine,Triplex,676000.0,46
2024-12-23,2024,Lachine,Triplex,858000.0,70
2024-10-03,2024,Lachine,Triplex,776000.0,45
2024-06-23,2024,Lachine,Triplex,685000.0,32
2024-02-09,2024,Lachine,Triplex,940000.0,51
2024-12-08,2024,Lachine,Triplex,786000.0,64
2024-05-31,2024,Lachine,Triplex,745000.0,78
2024-06-10,2024,Lachine,Triplex,736000.0,24
2024-04-21,2024,Lachine,Triplex,810000.0,50
2024-08-14,2024,Lachine,Triplex,700000.0,48
2024-05-16,2024,Lachine,Triplex,857000.0,43
2025-05-17,2025,Plateau-Mont-Royal,Condo,543000.0,79
2025-12-07,2025,Plateau-Mont-Royal,Condo,605000.0,36
2025-10-30,2025,Plateau-Mont-Royal,Condo,597000.0,25
2025-02-04,2025,Plateau-Mont-Royal,Condo,613000.0,26
2025-11-19,2025,Plateau-Mont-Royal,Condo,466000.0,36
2025-08-16,2025,Plateau-Mont-Royal,Condo,767000.0,26
2025-07-27,2025,Plateau-Mont-Royal,Condo,481000.0,21
2025-06-17,2025,Plateau-Mont-Royal,Condo,624000.0,21
2025-08-10,2025,Plateau-Mont-Royal,Condo,545000.0,36
2025-01-20,2025,Plateau-Mont-Royal,Condo,591000.0,42
2025-10-02,2025,Plateau-Mont-Royal,Condo,425000.0,67
2025-10-03,2025,Plateau-Mont-Royal,Condo,533000.0,6
2025-07-24,2025,Plateau-Mont-Royal,Condo,535000.0,35
2025-05-07,2025,Plateau-Mont-Royal,Condo,596000.0,47
2025-03-10,2025,Plateau-Mont-Royal,Condo,475000.0,32
2025-11-02,2025,Plateau-Mont-Royal,Condo,517000.0,32
2025-02-18,2025,Plateau-Mont-Royal,Condo,618000.0,38
2025-07-01,2025,Plateau-Mont-Royal,Condo,630000.0,48
2025-09-15,2025,Plateau-Mont-Royal,Condo,577000.0,52
2025-09-01,2025,Plateau-Mont-Royal,Condo,511000.0,41
2025-04-14,2025,Plateau-Mont-Royal,Duplex,991000.0,35
2025-03-05,2025,Plateau-Mont-Royal,Duplex,1070000.0,27
2025-12-25,2025,Plateau-Mont-Royal,Duplex,859000.0,43
2025-12-31,2025,Plateau-Mont-Royal,Duplex,683000.0,38
2025-12-07,2025,Plateau-Mont-Royal,Duplex,892000.0,48
2025-09-22,2025,Plateau-Mont-Royal,Duplex,953000.0,19
2025-03-07,2025,Plateau-Mont-Royal,Duplex,1001000.0,36
2025-10-18,2025,Plateau-Mont-Royal,Duplex,824000.0,43
2025-12-17,2025,Plateau-Mont-Royal,Duplex,942000.0,21
2025-10-22,2025,Plateau-Mont-Royal,Duplex,680000.0,29
2025-02-22,2025,Plateau-Mont-Royal,Duplex,771000.0,42
2025-05-02,2025,Plateau-Mont-Royal,Duplex,1115000.0,53
2025-05-13,2025,Plateau-Mont-Royal,Duplex,812000.0,26
2025-12-29,2025,Plateau-Mont-Royal,Duplex,821000.0,40
2025-01-28,2025,Plateau-Mont-Royal,Duplex,1034000.0,27
2025-01-15,2025,Plateau-Mont-Royal,Duplex,744000.0,25
2025-12-02,2025,Plateau-Mont-Royal,Duplex,916000.0,16
2025-05-29,2025,Plateau-Mont-Royal,Duplex,790000.0,55
2025-08-07,2025,Plateau-Mont-Royal,Duplex,947000.0,28
2025-01-20,2025,Plateau-Mont-Royal,Duplex,919000.0,30
2025-03-26,2025,Plateau-Mont-Royal,Single-Family,709000.0,52
2025-11-29,2025,Plateau-Mont-Royal,Single-Family,819000.0,22
2025-07-26,2025,Plateau-Mont-Royal,Single-Family,891000.0,52
2025-07-10,2025,Plateau-Mont-Royal,Single-Family,764000.0,33
2025-09-19,2025,Plateau-Mont-Royal,Single-Family,689000.0,23
2025-02-13,2025,Plateau-Mont-Royal,Single-Family,736000.0,11
2025-03-28,2025,Plateau-Mont-Royal,Single-Family,825000.0,42
2025-07-28,2025,Plateau-Mont-Royal,Single-Family,747000.0,45
2025-07-14,2025,Plateau-Mont-Royal,Single-Family,924000.0,39
2025-01-30,2025,Plateau-Mont-Royal,Single-Family,689000.0,46
2025-04-16,2025,Plateau-Mont-Royal,Single-Family,918000.0,35
2025-05-21,2025,Plateau-Mont-Royal,Single-Family,718000.0,55
2025-12-19,2025,Plateau-Mont-Royal,Single-Family,845000.0,31
2025-03-11,2025,Plateau-Mont-Royal,Single-Family,861000.0,27
2025-07-25,2025,Plateau-Mont-Royal,Single-Family,793000.0,46
2025-04-12,2025,Plateau-Mont-Royal,Single-Family,991000.0,43
2025-09-01,2025,Plateau-Mont-Royal,Single-Family,728000.0,19
2025-09-10,2025,Plateau-Mont-Royal,Single-Family,826000.0,29
2025-08-10,2025,Plateau-Mont-Royal,Single-Family,764000.0,24
2025-02-16,2025,Plateau-Mont-Royal,Single-Family,798000.0,39
2025-01-11,2025,Plateau-Mont-Royal,Triplex,1038000.0,59
2025-02-01,2025,Plateau-Mont-Royal,Triplex,1101000.0,32
2025-08-01,2025,Plateau-Mont-Royal,Triplex,1362000.0,34
2025-05-06,2025,Plateau-Mont-Royal,Triplex,1444000.0,27
2025-07-12,2025,Plateau-Mont-Royal,Triplex,1201000.0,32
2025-05-15,2025,Plateau-Mont-Royal,Triplex,763000.0,51
2025-03-08,2025,Plateau-Mont-Royal,Triplex,1304000.0,70
2025-01-03,2025,Plateau-Mont-Royal,Triplex,1349000.0,56
2025-10-31,2025,Plateau-Mont-Royal,Triplex,1198000.0,42
2025-12-28,2025,Plateau-Mont-Royal,Triplex,1144000.0,28
2025-08-22,2025,Plateau-Mont-Royal,Triplex,1177000.0,66
2025-09-08,2025,Plateau-Mont-Royal,Triplex,1099000.0,48
2025-07-26,2025,Plateau-Mont-Royal,Triplex,1074000.0,23
2025-12-15,2025,Plateau-Mont-Royal,Triplex,879000.0,54
2025-01-11,2025,Plateau-Mont-Royal,Triplex,1288000.0,54
2025-08-26,2025,Plateau-Mont-Royal,Triplex,1157000.0,41
2025-05-12,2025,Plateau-Mont-Royal,Triplex,1195000.0,46
2025-03-31,2025,Plateau-Mont-Royal,Triplex,1111000.0,36
2025-09-24,2025,Plateau-Mont-Royal,Triplex,1255000.0,45
2025-03-06,2025,Plateau-Mont-Royal,Triplex,1326000.0,35
2025-06-14,2025,Ville-Marie,Condo,653000.0,57
2025-10-16,2025,Ville-Marie,Condo,578000.0,38
2025-10-21,2025,Ville-Marie,Condo,664000.0,24
2025-12-26,2025,Ville-Marie,Condo,383000.0,27
2025-03-26,2025,Ville-Marie,Condo,683000.0,28
2025-12-26,2025,Ville-Marie,Condo,608000.0,53
2025-11-07,2025,Ville-Marie,Condo,589000.0,33
2025-09-22,2025,Ville-Marie,Condo,703000.0,41
2025-08-02,2025,Ville-Marie,Condo,630000.0,39
2025-08-28,2025,Ville-Marie,Condo,634000.0,34
2025-11-14,2025,Ville-Marie,Condo,603000.0,31
2025-05-15,2025,Ville-Marie,Condo,488000.0,44
2025-07-21,2025,Ville-Marie,Condo,766000.0,58
2025-12-14,2025,Ville-Marie,Condo,518000.0,36
2025-02-20,2025,Ville-Marie,Condo,620000.0,53
2025-10-23,2025,Ville-Marie,Condo,614000.0,59
2025-12-04,2025,Ville-Marie,Condo,681000.0,9
2025-05-25,2025,Ville-Marie,Condo,658000.0,28
2025-07-27,2025,Ville-Marie,Condo,646000.0,27
2025-08-24,2025,Ville-Marie,Condo,712000.0,31
2025-05-11,2025,Ville-Marie,Duplex,1118000.0,47
2025-03-10,2025,Ville-Marie,Duplex,1107000.0,26
2025-09-15,2025,Ville-Marie,Duplex,955000.0,32
2025-06-11,2025,Ville-Marie,Duplex,694000.0,45
2025-05-07,2025,Ville-Marie,Duplex,974000.0,11
2025-12-17,2025,Ville-Marie,Duplex,1050000.0,71
2025-07-11,2025,Ville-Marie,Duplex,983000.0,29
2025-07-07,2025,Ville-Marie,Duplex,949000.0,46
2025-11-18,2025,Ville-Marie,Duplex,1171000.0,21
2025-09-19,2025,Ville-Marie,Duplex,980000.0,36
2025-07-10,2025,Ville-Marie,Duplex,1021000.0,41
2025-08-28,2025,Ville-Marie,Duplex,1168000.0,13
2025-04-24,2025,Ville-Marie,Duplex,1066000.0,44
2025-01-09,2025,Ville-Marie,Duplex,1067000.0,20
2025-11-21,2025,Ville-Marie,Duplex,811000.0,61
2025-03-21,2025,Ville-Marie,Duplex,1016000.0,45
2025-01-03,2025,Ville-Marie,Duplex,733000.0,51
2025-02-21,2025,Ville-Marie,Duplex,1140000.0,47
2025-06-04,2025,Ville-Marie,Duplex,1158000.0,34
2025-02-14,2025,Ville-Marie,Duplex,979000.0,54
2025-04-05,2025,Ville-Marie,Single-Family,795000.0,57
2025-07-05,2025,Ville-Marie,Single-Family,895000.0,35
2025-11-08,2025,Ville-Marie,Single-Family,872000.0,24
2025-08-02,2025,Ville-Marie,Single-Family,1163000.0,41
2025-12-15,2025,Ville-Marie,Single-Family,934000.0,49
2025-07-20,2025,Ville-Marie,Single-Family,926000.0,17
2025-03-22,2025,Ville-Marie,Single-Family,772000.0,75
2025-10-30,2025,Ville-Marie,Single-Family,926000.0,36
2025-09-18,2025,Ville-Marie,Single-Family,914000.0,25
2025-09-11,2025,Ville-Marie,Single-Family,883000.0,21
2025-10-10,2025,Ville-Marie,Single-Family,883000.0,15
2025-08-31,2025,Ville-Marie,Single-Family,820000.0,22
2025-08-20,2025,Ville-Marie,Single-Family,994000.0,23
2025-09-12,2025,Ville-Marie,Single-Family,1026000.0,26
2025-02-05,2025,Ville-Marie,Single-Family,799000.0,44
2025-02-01,2025,Ville-Marie,Single-Family,1008000.0,21
2025-03-09,2025,Ville-Marie,Single-Family,943000.0,23
2025-01-05,2025,Ville-Marie,Single-Family,919000.0,53
2025-01-04,2025,Ville-Marie,Single-Family,841000.0,32
2025-03-08,2025,Ville-Marie,Single-Family,918000.0,35
2025-10-09,2025,Ville-Marie,Triplex,1256000.0,60
2025-10-24,2025,Ville-Marie,Triplex,1263000.0,27
2025-06-25,2025,Ville-Marie,Triplex,1315000.0,23
2025-02-02,2025,Ville-Marie,Triplex,1232000.0,27
2025-01-26,2025,Ville-Marie,Triplex,1165000.0,50
2025-05-21,2025,Ville-Marie,Triplex,1153000.0,49
2025-09-29,2025,Ville-Marie,Triplex,1168000.0,56
2025-01-14,2025,Ville-Marie,Triplex,1314000.0,39
2025-05-13,2025,Ville-Marie,Triplex,1319000.0,35
2025-12-30,2025,Ville-Marie,Triplex,1336000.0,29
2025-11-18,2025,Ville-Marie,Triplex,1247000.0,39
2025-12-09,2025,Ville-Marie,Triplex,1137000.0,38
2025-08-25,2025,Ville-Marie,Triplex,1151000.0,18
2025-03-01,2025,Ville-Marie,Triplex,1288000.0,38
2025-05-05,2025,Ville-Marie,Triplex,1259000.0,50
2025-02-01,2025,Ville-Marie,Triplex,1191000.0,11
2025-01-25,2025,Ville-Marie,Triplex,1195000.0,61
2025-05-06,2025,Ville-Marie,Triplex,1175000.0,10
2025-01-26,2025,Ville-Marie,Triplex,1542000.0,30
2025-06-26,2025,Ville-Marie,Triplex,1292000.0,34
2025-08-27,2025,Rosemont,Condo,512000.0,41
2025-07-11,2025,Rosemont,Condo,502000.0,57
2025-08-01,2025,Rosemont,Condo,428000.0,55
2025-06-29,2025,Rosemont,Condo,470000.0,51
2025-11-23,2025,Rosemont,Condo,483000.0,40
2025-06-18,2025,Rosemont,Condo,459000.0,63
2025-09-28,2025,Rosemont,Condo,529000.0,39
2025-10-31,2025,Rosemont,Condo,595000.0,51
2025-06-13,2025,Rosemont,Condo,452000.0,55
2025-07-09,2025,Rosemont,Condo,444000.0,38
2025-07-11,2025,Rosemont,Condo,424000.0,28
2025-12-15,2025,Rosemont,Condo,545000.0,51
2025-10-08,2025,Rosemont,Condo,479000.0,56
2025-10-30,2025,Rosemont,Condo,474000.0,45
2025-02-05,2025,Rosemont,Condo,525000.0,71
2025-04-07,2025,Rosemont,Condo,509000.0,52
2025-06-07,2025,Rosemont,Condo,546000.0,57
2025-07-13,2025,Rosemont,Condo,501000.0,44
2025-06-19,2025,Rosemont,Condo,419000.0,50
2025-07-03,2025,Rosemont,Condo,474000.0,43
2025-10-23,2025,Rosemont,Duplex,696000.0,39
2025-12-13,2025,Rosemont,Duplex,687000.0,24
2025-05-18,2025,Rosemont,Duplex,955000.0,48
2025-10-09,2025,Rosemont,Duplex,858000.0,17
2025-01-27,2025,Rosemont,Duplex,788000.0,38
2025-03-24,2025,Rosemont,Duplex,673000.0,20
2025-12-26,2025,Rosemont,Duplex,816000.0,37
2025-02-22,2025,Rosemont,Duplex,836000.0,52
2025-04-22,2025,Rosemont,Duplex,623000.0,32
2025-07-08,2025,Rosemont,Duplex,761000.0,39
2025-08-13,2025,Rosemont,Duplex,743000.0,37
2025-11-24,2025,Rosemont,Duplex,746000.0,73
2025-11-14,2025,Rosemont,Duplex,693000.0,50
2025-06-02,2025,Rosemont,Duplex,882000.0,45
2025-06-10,2025,Rosemont,Duplex,749000.0,75
2025-05-21,2025,Rosemont,Duplex,736000.0,77
2025-04-27,2025,Rosemont,Duplex,828000.0,19
2025-06-05,2025,Rosemont,Duplex,845000.0,77
2025-07-08,2025,Rosemont,Duplex,733000.0,63
2025-07-19,2025,Rosemont,Duplex,691000.0,48
2025-08-19,2025,Rosemont,Single-Family,618000.0,66
2025-12-02,2025,Rosemont,Single-Family,660000.0,40
2025-06-15,2025,Rosemont,Single-Family,663000.0,26
2025-11-01,2025,Rosemont,Single-Family,694000.0,47
2025-05-27,2025,Rosemont,Single-Family,811000.0,30
2025-03-31,2025,Rosemont,Single-Family,713000.0,22
2025-09-27,2025,Rosemont,Single-Family,722000.0,58
2025-03-13,2025,Rosemont,Single-Family,713000.0,45
2025-11-03,2025,Rosemont,Single-Family,672000.0,26
2025-07-06,2025,Rosemont,Single-Family,693000.0,20
2025-08-09,2025,Rosemont,Single-Family,686000.0,45
2025-09-09,2025,Rosemont,Single-Family,636000.0,69
2025-06-13,2025,Rosemont,Single-Family,751000.0,32
2025-01-18,2025,Rosemont,Single-Family,728000.0,46
2025-03-14,2025,Rosemont,Single-Family,689000.0,37
2025-04-19,2025,Rosemont,Single-Family,655000.0,55
2025-12-30,2025,Rosemont,Single-Family,651000.0,19
2025-08-02,2025,Rosemont,Single-Family,629000.0,58
2025-12-10,2025,Rosemont,Single-Family,666000.0,32
2025-07-11,2025,Rosemont,Single-Family,787000.0,51
2025-08-21,2025,Rosemont,Triplex,1194000.0,37
2025-12-01,2025,Rosemont,Triplex,896000.0,55
2025-07-14,2025,Rosemont,Triplex,943000.0,52
2025-07-21,2025,Rosemont,Triplex,1071000.0,36
2025-08-18,2025,Rosemont,Triplex,1131000.0,63
2025-09-17,2025,Rosemont,Triplex,1176000.0,75
2025-02-05,2025,Rosemont,Triplex,1039000.0,65
2025-10-17,2025,Rosemont,Triplex,1088000.0,21
2025-08-03,2025,Rosemont,Triplex,1082000.0,32
2025-12-24,2025,Rosemont,Triplex,811000.0,33
2025-09-12,2025,Rosemont,Triplex,927000.0,86
2025-10-03,2025,Rosemont,Triplex,1171000.0,41
2025-10-29,2025,Rosemont,Triplex,874000.0,40
2025-05-18,2025,Rosemont,Triplex,1159000.0,57
2025-11-13,2025,Rosemont,Triplex,933000.0,35
2025-09-08,2025,Rosemont,Triplex,925000.0,32
2025-11-21,2025,Rosemont,Triplex,943000.0,37
2025-08-06,2025,Rosemont,Triplex,1134000.0,12
2025-10-24,2025,Rosemont,Triplex,1026000.0,49
2025-03-12,2025,Rosemont,Triplex,989000.0,22
2025-12-24,2025,Outremont,Condo,630000.0,12
2025-05-03,2025,Outremont,Condo,660000.0,38
2025-08-30,2025,Outremont,Condo,514000.0,67
2025-09-20,2025,Outremont,Condo,564000.0,25
2025-02-15,2025,Outremont,Condo,493000.0,57
2025-11-05,2025,Outremont,Condo,784000.0,30
2025-11-28,2025,Outremont,Condo,622000.0,33
2025-01-12,2025,Outremont,Condo,556000.0,48
2025-07-30,2025,Outremont,Condo,531000.0,21
2025-05-21,2025,Outremont,Condo,463000.0,33
2025-06-13,2025,Outremont,Condo,547000.0,31
2025-06-14,2025,Outremont,Condo,516000.0,43
2025-10-05,2025,Outremont,Condo,527000.0,16
2025-04-10,2025,Outremont,Condo,702000.0,47
2025-09-08,2025,Outremont,Condo,509000.0,22
2025-05-08,2025,Outremont,Condo,584000.0,27
2025-06-02,2025,Outremont,Condo,567000.0,18
2025-09-24,2025,Outremont,Condo,531000.0,42
2025-04-14,2025,Outremont,Condo,543000.0,36
2025-04-24,2025,Outremont,Condo,608000.0,35
2025-02-01,2025,Outremont,Duplex,919000.0,45
2025-12-27,2025,Outremont,Duplex,766000.0,33
2025-05-17,2025,Outremont,Duplex,891000.0,41
2025-09-12,2025,Outremont,Duplex,866000.0,59
2025-04-08,2025,Outremont,Duplex,880000.0,49
2025-03-25,2025,Outremont,Duplex,1063000.0,48
2025-05-16,2025,Outremont,Duplex,1014000.0,66
2025-10-05,2025,Outremont,Duplex,947000.0,45
2025-05-07,2025,Outremont,Duplex,1049000.0,39
2025-09-09,2025,Outremont,Duplex,958000.0,58
2025-01-17,2025,Outremont,Duplex,919000.0,29
2025-08-17,2025,Outremont,Duplex,1017000.0,27
2025-02-24,2025,Outremont,Duplex,1045000.0,21
2025-01-19,2025,Outremont,Duplex,918000.0,55
2025-01-10,2025,Outremont,Duplex,956000.0,34
2025-03-31,2025,Outremont,Duplex,1079000.0,20
2025-01-11,2025,Outremont,Duplex,904000.0,25
2025-07-09,2025,Outremont,Duplex,897000.0,51
2025-11-02,2025,Outremont,Duplex,961000.0,22
2025-04-07,2025,Outremont,Duplex,866000.0,33
2025-11-05,2025,Outremont,Single-Family,877000.0,29
